id_composicao,id,coeficiente
101823,91534,0.845
101823,91533,0.205
101823,88316,4.2001
101823,1379,48.174
101824,91534,0.845
101824,91533,0.205
101824,88316,4.2001
101824,1379,93.0233
101822,91534,0.845
101822,91533,0.205
101822,88316,4.2001
101819,91278,0.464
101819,91277,0.0113
101819,88628,0.0204
101819,88316,1.9013
101819,367,0.114
104370,91278,0.4437
104370,91277,0.0113
104370,88316,1.8201
104370,44952,4
104370,4720,0.0204
104370,367,0.114
101817,91278,0.4131
101817,91277,0.0113
101817,88316,1.6978
101817,4741,0.0204
101817,367,0.114
101816,91278,0.3883
101816,91277,0.0113
101816,88628,0.044
101816,88316,1.5986
101816,367,0.114
104369,91278,0.368
104369,91277,0.0113
104369,88316,1.5174
104369,44952,8.6
104369,4720,0.044
104369,367,0.114
101820,97635,1
101820,91278,0.2148
101820,91277,0.0113
101820,88316,0.9045
101820,4741,0.0064
101820,370,0.0568
102988,97635,1
102988,91278,0.3746
102988,91277,0.0113
102988,88316,1.5437
102988,4741,0.0064
102988,370,0.0568
101814,91278,0.3374
101814,91277,0.0113
101814,88316,1.3951
101814,4741,0.044
101814,367,0.114
102098,97636,20
102098,88316,3.1573
102098,5869,0.6782
102098,5867,0.1111
102098,1518,2.5548
104366,104361,2.5548
104366,97636,20
104366,88316,3.1573
104366,5869,0.6782
104366,5867,0.1111
102099,97636,20
102099,88316,3.1573
102099,44365,2.4483
102099,5869,0.6782
102099,5867,0.1111
104367,104374,2.4483
104367,97636,20
104367,88316,3.1573
104367,5869,0.6782
104367,5867,0.1111
92994,88264,0.145
92994,88247,0.145
92994,21127,0.009
92994,1017,1.015
92996,88264,0.1715
92996,88247,0.1715
92996,21127,0.009
92996,999,1.015
92998,88264,0.2025
92998,88247,0.2025
92998,21127,0.009
92998,1000,1.015
93000,88264,0.2512
93000,88247,0.2512
93000,21127,0.009
93000,1015,1.015
92984,88264,0.0608
92984,88247,0.0608
92984,21127,0.009
92984,996,1.015
93002,88264,0.3044
93002,88247,0.3044
93002,21127,0.009
93002,1001,1.015
92986,88264,0.0697
92986,88247,0.0697
92986,21127,0.009
92986,1019,1.015
92988,88264,0.083
92988,88247,0.083
92988,21127,0.009
92988,1018,1.015
92990,88264,0.1007
92990,88247,0.1007
92990,21127,0.009
92990,977,1.015
92992,88264,0.1228
92992,88247,0.1228
92992,21127,0.009
92992,998,1.015
103491,94968,1
103491,88264,3.7394
103491,88247,3.7394
93026,88264,0.639
93026,88247,0.639
93026,1878,1
93018,88264,0.3365
93018,88247,0.3365
93018,1875,1
93020,88264,0.3869
93020,88247,0.3869
93020,1876,1
93022,88264,0.4625
93022,88247,0.4625
93022,1887,1
93024,88264,0.513
93024,88247,0.513
93024,1877,1
97670,88264,0.1721
97670,88247,0.1721
97670,39248,1.1
103486,88264,0.2245
103486,88247,0.2245
103486,44484,1.1
103487,88264,0.277
103487,88247,0.277
103487,44485,1.1
103488,88264,0.3294
103488,88247,0.3294
103488,44486,1.1
103489,88264,0.3819
103489,88247,0.3819
103489,44487,1.1
97667,88264,0.0672
97667,88247,0.0672
97667,39246,1.1
97668,88264,0.0945
97668,88247,0.0945
97668,2446,1.1
97669,88264,0.1511
97669,88247,0.1511
97669,2442,1.1
93012,88264,0.213
93012,88247,0.213
93012,2683,1.1
93008,88264,0.1122
93008,88247,0.1122
93008,2680,1.1
93009,88264,0.129
93009,88247,0.129
93009,2681,1.1
93010,88264,0.1542
93010,88247,0.1542
93010,2682,1.1
93011,88264,0.171
93011,88247,0.171
93011,2686,1.1
103492,88264,0.0043
103492,88247,0.0043
103492,44488,1
93017,88264,0.426
93017,88247,0.426
93017,1895,1
93013,88264,0.2243
93013,88247,0.2243
93013,1893,1
93014,88264,0.2579
93014,88247,0.2579
93014,1894,1
93015,88264,0.3084
93015,88247,0.3084
93015,1907,1
93016,88264,0.342
93016,88247,0.342
93016,1896,1
103490,97734,1
103490,88264,3.0553
103490,88247,3.0553
98306,88264,0.6821
98306,88247,0.6821
98306,44172,1
98306,44171,1
100553,88264,0.076
100553,88247,0.076
100553,43834,1.05
100554,88264,0.071
100554,88247,0.071
100554,43835,1.05
98300,88264,0.0748
98300,88247,0.0748
98300,43833,1.05
98295,88264,0.0028
98295,88247,0.0028
98295,39598,1.05
98294,88264,0.0169
98294,88247,0.0169
98294,39598,1.05
98297,88264,0.0045
98297,88247,0.0045
98297,39599,1.05
98296,88264,0.0269
98296,88247,0.0269
98296,39599,1.05
98299,88264,0.0055
98299,88247,0.0055
98299,43832,1.05
98298,88264,0.0331
98298,88247,0.0331
98298,43832,1.05
98261,88264,0.0613
98261,88247,0.0613
98261,11901,1.05
98287,88264,0.0148
98287,88247,0.0148
98287,11901,1.05
98280,88264,0.1388
98280,88247,0.1388
98280,11901,1.05
98288,88264,0.0176
98288,88247,0.0176
98288,11902,1.05
98281,88264,0.1416
98281,88247,0.1416
98281,11902,1.05
98262,88264,0.0641
98262,88247,0.0641
98262,11902,1.05
98289,88264,0.0201
98289,88247,0.0201
98289,11903,1.05
98282,88264,0.1441
98282,88247,0.1441
98282,11903,1.05
98263,88264,0.0666
98263,88247,0.0666
98263,11903,1.05
98290,88264,0.0221
98290,88247,0.0221
98290,11904,1.05
98283,88264,0.1461
98283,88247,0.1461
98283,11904,1.05
98264,88264,0.0686
98264,88247,0.0686
98264,11904,1.05
98273,88264,0.0084
98273,88247,0.0084
98273,11904,1.05
98291,88264,0.0238
98291,88247,0.0238
98291,11905,1.05
98284,88264,0.1477
98284,88247,0.1477
98284,11905,1.05
98265,88264,0.0703
98265,88247,0.0703
98265,11905,1.05
98274,88264,0.01
98274,88247,0.01
98274,11905,1.05
98292,88264,0.0246
98292,88247,0.0246
98292,11906,1.05
98285,88264,0.1486
98285,88247,0.1486
98285,11906,1.05
98266,88264,0.0711
98266,88247,0.0711
98266,11906,1.05
98275,88264,0.0108
98275,88247,0.0108
98275,11906,1.05
98293,88264,0.0454
98293,88247,0.0454
98293,11919,1.05
98286,88264,0.1694
98286,88247,0.1694
98286,11919,1.05
98267,88264,0.0919
98267,88247,0.0919
98267,11919,1.05
98276,88264,0.0316
98276,88247,0.0316
98276,11919,1.05
98268,88264,0.1041
98268,88247,0.1041
98268,11920,1.05
98277,88264,0.0439
98277,88247,0.0439
98277,11920,1.05
98272,88264,0.1898
98272,88247,0.1898
98272,11924,1.05
98269,88264,0.1143
98269,88247,0.1143
98269,11921,1.05
98278,88264,0.0541
98278,88247,0.0541
98278,11921,1.05
98270,88264,0.1266
98270,88247,0.1266
98270,11922,1.05
98279,88264,0.0663
98279,88247,0.0663
98279,11922,1.05
98271,88264,0.1388
98271,88247,0.1388
98271,11923,1.05
98400,88264,0.0919
98400,88247,0.0919
98400,11916,1.05
98401,88264,0.1041
98401,88247,0.1041
98401,11917,1.05
98402,88264,0.1143
98402,88247,0.1143
98402,11918,1.05
100556,88264,0.346
100556,88247,0.346
100556,20254,1
100557,88264,1.034
100557,88247,1.034
100557,11256,1
98301,88264,6.2007
98301,88247,6.2007
98301,39594,1
98302,88264,6.2007
98302,88247,6.2007
98302,39596,1
98593,88264,12.3236
98593,88247,12.3236
98593,39595,1
98304,88264,12.3236
98304,88247,12.3236
98304,39597,1
100561,88264,0.965
100561,88247,0.965
100561,87367,0.014
100561,11251,1
100562,88264,1.043
100562,88247,1.043
100562,87367,0.0291
100562,11253,1
100560,88264,0.88
100560,88247,0.88
100560,87367,0.0043
100560,11250,1
100563,88264,1.116
100563,88247,1.116
100563,87367,0.0495
100563,11255,1
100555,88264,1.026
100555,88247,1.026
100555,43837,1
98305,88264,1.0259
98305,88247,1.0259
98305,43836,1
98307,88264,0.2062
98307,88247,0.2062
98307,38083,1
98308,88264,0.2062
98308,88247,0.2062
98308,38082,1
103401,88316,0.6351
103401,88246,0.3176
103402,88316,0.9238
103402,88246,0.4619
103403,88316,1.0393
103403,88246,0.5196
103397,88316,0.1155
103397,88246,0.0577
103404,88316,1.1547
103404,88246,0.5774
103405,88316,1.2991
103405,88246,0.6495
103406,88316,1.4434
103406,88246,0.7217
103407,88316,1.6166
103407,88246,0.8083
103408,88316,1.8187
103408,88246,0.9094
103398,88316,0.1848
103398,88246,0.0924
103409,88316,2.0497
103409,88246,1.0248
103410,88316,2.3095
103410,88246,1.1547
103399,88316,0.3637
103399,88246,0.1819
103400,88316,0.5196
103400,88246,0.2598
103415,88316,1.2702
103415,88246,0.6351
103416,88316,1.8476
103416,88246,0.9238
103417,88316,2.0785
103417,88246,1.0393
103411,88316,0.2309
103411,88246,0.1155
103418,88316,2.3095
103418,88246,1.1547
103419,88316,2.5982
103419,88246,1.2991
103420,88316,2.8868
103420,88246,1.4434
103421,88316,3.2333
103421,88246,1.6166
103422,88316,3.6374
103422,88246,1.8187
103412,88316,0.3695
103412,88246,0.1848
103423,88316,4.0993
103423,88246,2.0497
103424,88316,4.6189
103424,88246,2.3095
103413,88316,0.7275
103413,88246,0.3637
103414,88316,1.0393
103414,88246,0.5196
103432,88316,1.1547
103432,88246,0.5774
103432,37439,1
103430,88316,0.1848
103430,88246,0.0924
103430,37435,1
103431,88316,0.3637
103431,88246,0.1819
103431,37437,1
103433,88316,0.1155
103433,88246,0.0577
103433,37430,1
103434,88316,0.1848
103434,88246,0.0924
103434,37431,1
103435,88316,0.3637
103435,88246,0.1819
103435,37432,1
103436,88316,1.1547
103436,88246,0.5774
103436,37434,1
103482,103164,3.6779
103482,103163,0.8222
103482,93422,3.6779
103482,93421,0.8222
103482,88316,9.0308
103465,103158,0.8653
103465,103157,0.037
103465,93422,0.8653
103465,93421,0.037
103465,88316,0.2486
103483,103164,3.4679
103483,103163,1.0322
103483,93422,3.4679
103483,93421,1.0322
103483,88316,11.3375
103484,103164,3.2579
103484,103163,1.2422
103484,93422,3.2579
103484,93421,1.2422
103484,88316,13.6442
103466,103158,1.1857
103466,103157,0.0507
103466,93422,1.1857
103466,93421,0.0507
103466,88316,0.3407
103485,103164,3.0479
103485,103163,1.4522
103485,93422,3.0479
103485,93421,1.4522
103485,88316,15.9509
103467,103158,1.3138
103467,103157,0.0562
103467,93422,1.3138
103467,93421,0.0562
103467,88316,0.3775
103461,103158,0.2886
103461,103157,0.0123
103461,93422,0.2886
103461,93421,0.0123
103461,88316,0.0829
103468,103158,1.442
103468,103157,0.0617
103468,93422,1.442
103468,93421,0.0617
103468,88316,0.4143
103469,103158,1.6022
103469,103157,0.0685
103469,93422,1.6022
103469,93421,0.0685
103469,88316,0.4604
103470,103158,1.7624
103470,103157,0.0754
103470,93422,1.7624
103470,93421,0.0754
103470,88316,0.5064
103471,103158,1.9546
103471,103157,0.0836
103471,93422,1.9546
103471,93421,0.0836
103471,88316,0.9181
103472,103158,2.4064
103472,103157,0.1029
103472,93422,2.4064
103472,93421,0.1029
103472,88316,1.1303
103462,103158,0.3655
103462,103157,0.0156
103462,93422,0.3655
103462,93421,0.0156
103462,88316,0.105
103473,103158,3.3886
103473,103157,0.1449
103473,93422,3.3886
103473,93421,0.1449
103473,88316,1.5916
103474,103158,4.3079
103474,103157,0.1922
103474,93422,4.3079
103474,93421,0.1922
103474,88316,2.1106
103475,103158,4.2554
103475,103157,0.2447
103475,93422,4.2554
103475,93421,0.2447
103475,88316,2.6873
103476,103158,4.2029
103476,103157,0.2972
103476,93422,4.2029
103476,93421,0.2972
103476,88316,3.264
103477,103158,4.1399
103477,103157,0.3602
103477,93422,4.1399
103477,93421,0.3602
103477,88316,3.956
103463,103158,0.5641
103463,103157,0.0241
103463,93422,0.5641
103463,93421,0.0241
103463,88316,0.1621
103478,103158,4.0664
103478,103157,0.4337
103478,93422,4.0664
103478,93421,0.4337
103478,88316,4.7634
103479,103158,3.9824
103479,103157,0.5177
103479,93422,3.9824
103479,93421,0.5177
103479,88316,5.686
103480,103158,3.8879
103480,103157,0.6122
103480,93422,3.8879
103480,93421,0.6122
103480,88316,6.7241
103464,103158,0.7371
103464,103157,0.0315
103464,93422,0.7371
103464,93421,0.0315
103464,88316,0.2118
103481,103164,3.7829
103481,103163,0.7172
103481,93422,3.7829
103481,93421,0.7172
103481,88316,7.8774
103459,103182,2.5415
103459,103181,1.5283
103459,93422,2.5415
103459,93421,1.5283
103459,88316,15.6889
103459,5930,2.6203
103459,5928,1.0078
103460,103182,2.7252
103460,103181,1.6388
103460,93422,2.7252
103460,93421,1.6388
103460,88316,16.8228
103460,5930,2.8097
103460,5928,1.0806
103443,103170,0.6952
103443,103169,0.4181
103443,93422,0.6952
103443,93421,0.4181
103443,88316,1.4306
103444,103170,0.8139
103444,103169,0.4894
103444,93422,0.8139
103444,93421,0.4894
103444,88316,3.3495
103445,103170,0.92
103445,103169,0.5533
103445,93422,0.92
103445,93421,0.5533
103445,88316,3.7863
103446,103170,1.0387
103446,103169,0.6246
103446,93422,1.0387
103446,93421,0.6246
103446,88316,4.2747
103447,103170,1.1449
103447,103169,0.6885
103447,93422,1.1449
103447,93421,0.6885
103447,88316,4.7115
103448,103170,1.259
103448,103169,0.7571
103448,93422,1.259
103448,93421,0.7571
103448,88316,5.1814
103448,5930,1.2981
103448,5928,0.4993
103449,103170,1.3777
103449,103169,0.8285
103449,93422,1.3777
103449,93421,0.8285
103449,88316,5.6697
103449,5930,1.4204
103449,5928,0.5463
103450,103176,1.4981
103450,103175,0.9009
103450,93422,1.4981
103450,93421,0.9009
103450,88316,6.1654
103450,5930,1.5446
103450,5928,0.5941
103451,103176,1.6184
103451,103175,0.9732
103451,93422,1.6184
103451,93421,0.9732
103451,88316,6.6602
103451,5930,1.6685
103451,5928,0.6417
103452,103176,1.737
103452,103175,1.0446
103452,93422,1.737
103452,93421,1.0446
103452,88316,10.7228
103452,5930,1.7909
103452,5928,0.6888
103453,103176,1.8432
103453,103175,1.1084
103453,93422,1.8432
103453,93421,1.1084
103453,88316,11.3781
103453,5930,1.9003
103453,5928,0.7309
103454,103176,1.9573
103454,103175,1.1771
103454,93422,1.9573
103454,93421,1.1771
103454,88316,12.0829
103454,5930,2.018
103454,5928,0.7762
103455,103176,2.076
103455,103175,1.2484
103455,93422,2.076
103455,93421,1.2484
103455,88316,12.8154
103455,5930,2.1404
103455,5928,0.8232
103456,103182,2.1964
103456,103181,1.3208
103456,93422,2.1964
103456,93421,1.3208
103456,88316,13.5589
103456,5930,2.2645
103456,5928,0.871
103457,103182,2.3167
103457,103181,1.3931
103457,93422,2.3167
103457,93421,1.3931
103457,88316,14.3011
103457,5930,2.3885
103457,5928,0.9187
103458,103182,2.4353
103458,103181,1.4645
103458,93422,2.4353
103458,93421,1.4645
103458,88316,15.0336
103458,5930,2.5109
103458,5928,0.9657
103425,88316,0.1155
103425,88246,0.0577
103425,37424,1
103428,88316,1.1547
103428,88246,0.5774
103428,37428,1
103426,88316,0.1848
103426,88246,0.0924
103426,37425,1
103429,88316,2.3095
103429,88246,1.1547
103429,37429,1
103427,88316,0.3637
103427,88246,0.1819
103427,37426,1
103393,88316,0.2094
103393,88246,0.1047
103393,44543,1
103393,5930,0.2631
103393,5928,0.0918
103376,88316,0.0371
103376,88246,0.0186
103376,44526,1
104804,88316,0.2632
104804,88246,0.1316
104804,45133,1
104804,5930,0.3308
104804,5928,0.1154
104805,88316,0.3171
104805,88246,0.1585
104805,45132,1
104805,5930,0.3984
104805,5928,0.139
103377,88316,0.054
103377,88246,0.027
103377,44545,1
104806,88316,0.3709
104806,88246,0.1855
104806,45131,1
104806,5930,0.4661
104806,5928,0.1626
103378,88316,0.0608
103378,88246,0.0304
103378,44432,1
103372,88316,0.0068
103372,88246,0.0034
103372,9813,1
103379,88316,0.0675
103379,88246,0.0338
103379,44547,1
103380,88316,0.076
103380,88246,0.038
103380,44433,1
103381,88316,0.0844
103381,88246,0.0422
103381,44434,1
103382,88316,0.0156
103382,88246,0.0078
103382,44435,1
103382,5930,0.0196
103382,5928,0.0068
103383,88316,0.025
103383,88246,0.0125
103383,44519,1
103383,5930,0.0314
103383,5928,0.011
103373,88316,0.0108
103373,88246,0.0054
103373,9815,1
103384,88316,0.0358
103384,88246,0.0179
103384,44436,1
103384,5930,0.045
103384,5928,0.0157
103385,88316,0.0479
103385,88246,0.024
103385,44520,1
103385,5930,0.0602
103385,5928,0.021
103386,88316,0.0614
103386,88246,0.0307
103386,44437,1
103386,5930,0.0771
103386,5928,0.0269
103387,88316,0.0748
103387,88246,0.0374
103387,44522,1
103387,5930,0.094
103387,5928,0.0328
103388,88316,0.091
103388,88246,0.0455
103388,44429,1
103388,5930,0.1143
103388,5928,0.0399
103374,88316,0.0213
103374,88246,0.0106
103374,44430,1
103389,88316,0.1098
103389,88246,0.0549
103389,44523,1
103389,5930,0.138
103389,5928,0.0481
103390,88316,0.1314
103390,88246,0.0657
103390,44438,1
103390,5930,0.1651
103390,5928,0.0576
103391,88316,0.1556
103391,88246,0.0778
103391,44542,1
103391,5930,0.1955
103391,5928,0.0682
103375,88316,0.0304
103375,88246,0.0152
103375,44431,1
103392,88316,0.1825
103392,88246,0.0912
103392,44525,1
103392,5930,0.2293
103392,5928,0.08
103440,88316,2.3095
103440,88246,1.1547
103440,37446,1
103441,88316,2.3095
103441,88246,1.1547
103441,37447,1
103442,88316,2.3095
103442,88246,1.1547
103442,37448,1
103437,88316,0.7275
103437,88246,0.3637
103437,37440,1
103438,88316,0.7275
103438,88246,0.3637
103438,37441,1
103439,88316,0.7275
103439,88246,0.3637
103439,37442,1
88789,88316,0.691
88789,88256,1.382
88789,37596,9.8
88789,4396,1.29
88788,88316,0.598
88788,88256,1.196
88788,37596,9.8
88788,4396,1.05
87245,88316,0.672
87245,88256,1.343
87245,37596,7.73
87245,36881,1.29
87244,88316,0.578
87244,88256,1.156
87244,37596,7.73
87244,36881,1.05
104589,88316,0.664
104589,88256,1.327
104589,44955,1.29
104589,37595,5.24
104589,34357,1.37
104588,88316,0.57
104588,88256,1.14
104588,44955,1.05
104588,37595,5.24
104588,34357,1.37
104591,88316,0.83
104591,88256,1.66
104591,44955,1.37
104591,37595,5.24
104591,34357,1.37
104590,88316,0.737
104590,88256,1.474
104590,44955,1.11
104590,37595,5.24
104590,34357,1.37
87267,88316,0.3089
87267,88256,0.6794
87267,34357,0.422
87267,1381,4.91
87267,536,1.0618
104614,88316,0.3449
104614,88256,0.809
104614,34357,0.422
104614,1381,4.91
104614,536,1.0813
104613,88316,0.2933
104613,88256,0.6232
104613,34357,0.422
104613,1381,4.91
104613,536,1.0687
87265,88316,0.2686
87265,88256,0.5341
87265,34357,0.422
87265,1381,4.91
87265,536,1.0553
87271,88316,0.3413
87271,88256,0.796
87271,34357,0.29
87271,1381,4.91
87271,536,1.079
87269,88316,0.3004
87269,88256,0.6488
87269,34357,0.29
87269,1381,4.91
87269,536,1.0725
87275,88316,0.3669
87275,88256,0.8882
87275,34357,0.222
87275,1381,6.85
87275,536,1.0932
87273,88316,0.3138
87273,88256,0.697
87273,34357,0.222
87273,1381,6.85
87273,536,1.0798
104612,88316,0.3358
104612,88256,0.7762
104612,34357,0.141
104612,10515,1.0764
104612,1381,6.85
104611,88316,0.3259
104611,88256,0.7407
104611,34357,0.141
104611,10515,1.0864
104611,1381,6.85
104618,88316,0.3957
104618,88256,1.4246
104618,37595,4.91
104618,34357,3.38
104618,4396,1.09
104616,88316,0.3111
104616,88256,1.12
104616,37595,4.91
104616,34357,3.38
104616,4396,1.09
104617,88316,0.3957
104617,88256,1.4246
104617,37595,4.91
104617,36881,1.09
104617,34357,1.69
104615,88316,0.3111
104615,88256,1.12
104615,37595,4.91
104615,36881,1.09
104615,34357,1.69
87247,88316,0.161
87247,88256,0.4739
87247,34357,0.241
87247,1381,9.1325
87247,1287,1.0616
87248,88316,0.129
87248,88256,0.2411
87248,34357,0.241
87248,1381,9.1325
87248,1287,1.0571
87246,88316,0.1893
87246,88256,0.6797
87246,34357,0.241
87246,1381,9.1325
87246,1287,1.081
104601,88316,0.1784
104601,88256,0.5998
104601,34357,0.241
104601,1381,9.1325
104601,1287,1.0932
104603,88316,0.1376
104603,88256,0.3037
104603,34357,0.241
104603,1381,9.1325
104603,1287,1.0728
104599,88316,0.2351
104599,88256,1.0128
104599,34357,0.241
104599,1381,9.1325
104599,1287,1.16528
87250,88316,0.1666
87250,88256,0.5143
87250,34357,0.188
87250,1381,9.1325
87250,1287,1.071
87251,88316,0.1308
87251,88256,0.2537
87251,34357,0.188
87251,1381,9.1325
87251,1287,1.06
87249,88316,0.2068
87249,88256,0.8064
87249,34357,0.188
87249,1381,9.1325
87249,1287,1.1136
104606,88316,0.194
104606,88256,0.7138
104606,34357,0.188
104606,1381,9.1325
104606,1287,1.12176
104607,88316,0.143
104607,88256,0.3428
104607,34357,0.188
104607,1381,9.1325
104607,1287,1.0825
104605,88316,0.3039
104605,88256,1.5126
104605,34357,0.188
104605,1381,9.1325
104605,1287,1.2904
87256,88316,0.1746
87256,88256,0.5726
87256,34357,0.141
87256,1381,9.13
87256,1292,1.0864
87257,88316,0.1356
87257,88256,0.2892
87257,34357,0.141
87257,1381,9.13
87257,1292,1.0691
87255,88316,0.2172
87255,88256,0.8825
87255,34357,0.141
87255,1381,9.13
87255,1292,1.13264
104594,88316,0.1821
104594,88256,0.6269
104594,34357,0.106
104594,1381,9.13
104594,1292,1.1
104595,88316,0.1376
104595,88256,0.3037
104595,34357,0.106
104595,1381,9.13
104595,1292,1.0728
104593,88316,0.2292
104593,88256,0.9694
104593,34357,0.106
104593,1381,9.13
104593,1292,1.1544
87262,88316,0.2064
87262,88256,0.8038
87262,45190,1.0864
87262,37595,9.13
87262,34357,0.141
87263,88316,0.1674
87263,88256,0.5203
87263,45190,1.069
87263,37595,9.13
87263,34357,0.141
87261,88316,0.249
87261,88256,1.1136
87261,45190,1.13264
87261,37595,9.13
87261,34357,0.141
104597,88316,0.2139
104597,88256,0.8581
104597,45190,1.1
104597,37595,9.13
104597,34357,0.106
104598,88316,0.1694
104598,88256,0.5348
104598,45190,1.0728
104598,37595,9.13
104598,34357,0.106
104596,88316,0.261
104596,88256,1.2005
104596,45190,1.1544
104596,37595,9.13
104596,34357,0.106
88648,88316,0.0286
88648,88256,0.0726
88648,34357,0.092
88648,1381,0.6392
88648,1287,0.1225
88649,88316,0.0296
88649,88256,0.0764
88649,34357,0.09
88649,1381,0.6392
88649,1287,0.15
88650,88316,0.0326
88650,88256,0.0871
88650,34357,0.089
88650,1381,0.6392
88650,1292,0.1875
104619,88316,0.0343
104619,88256,0.0934
104619,34357,0.0878
104619,1381,0.6392
104619,1292,0.2363
103741,102275,0.0319
103741,102274,0.0864
103741,88316,0.2692
103741,88309,0.0117
103741,44737,0.109
103741,44736,1
103755,102275,0.0068
103755,102274,0.0423
103755,92923,0.9843
103755,92917,10.99
103755,92916,1.9015
103755,88316,0.702
103755,88309,0.3717
103755,88262,2.1468
103755,44755,2.26
103755,39397,0.075
103755,1527,0.381
103753,102275,0.0068
103753,102274,0.0423
103753,92923,0.7164
103753,92917,8
103753,92916,1.384
103753,88316,0.5253
103753,88309,0.2714
103753,88262,1.6503
103753,44756,1.74
103753,39397,0.057
103753,1527,0.277
103754,102275,0.0068
103754,102274,0.0423
103754,92923,0.7209
103754,92917,8.05
103754,92916,1.3925
103754,88316,0.5945
103754,88309,0.2731
103754,88262,2.0895
103754,44755,2.2
103754,39397,0.073
103754,1527,0.279
103752,102275,0.0068
103752,102274,0.0423
103752,92923,0.5313
103752,92917,5.93
103752,92916,1.0264
103752,88316,0.4474
103752,88309,0.2021
103752,88262,1.5944
103752,44755,1.68
103752,39397,0.055
103752,1527,0.206
103759,102275,0.0068
103759,102274,0.0423
103759,92923,1.0484
103759,92917,11.7
103759,92916,2.0252
103759,88316,0.7208
103759,88309,0.3957
103759,88262,2.1136
103759,44756,2.23
103759,39397,0.073
103759,1527,0.406
103757,102275,0.0068
103757,102274,0.0423
103757,92923,0.7613
103757,92917,8.5
103757,92916,1.477
103757,88316,0.5371
103757,88309,0.2882
103757,88262,1.6179
103757,44756,1.7
103757,39397,0.056
103757,1527,0.295
103758,102275,0.0068
103758,102274,0.0423
103758,92923,0.8291
103758,92917,9.26
103758,92916,1.6016
103758,88316,0.6325
103758,88309,0.3136
103758,88262,2.0729
103758,44755,2.18
103758,39397,0.072
103758,1527,0.321
103756,102275,0.0068
103756,102274,0.0423
103756,92923,0.6115
103756,92917,6.83
103756,92916,1.1813
103756,88316,0.4749
103756,88309,0.2321
103756,88262,1.5781
103756,44755,1.66
103756,39397,0.055
103756,1527,0.237
103734,102275,0.0137
103734,102274,0.0353
103734,88316,0.2599
103734,88309,0.0113
103734,44737,0.218
103734,44729,1
103740,102275,0.0068
103740,102274,0.0174
103740,88316,0.1854
103740,88309,0.0081
103740,44737,0.109
103740,44735,1
103747,103668,0.0431
103747,103667,0.0254
103747,88278,1.0771
103747,44776,5.25
103747,44775,0.5
103747,44774,0.5
103747,44753,0.25
103747,44752,0.5
103747,44748,0.25
103747,44743,0.25
103747,44742,5.25
103747,44741,0.5
103747,44740,0.5
103747,44739,4.75
103747,44738,0.5
103746,103668,0.0431
103746,103667,0.0254
103746,88278,0.6606
103746,44776,3.25
103746,44775,0.5
103746,44773,0.25
103746,44753,0.25
103746,44752,0.25
103746,44751,0.25
103746,44747,0.25
103746,44743,0.25
103746,44742,3.25
103746,44741,0.5
103746,44740,0.5
103746,44739,2.75
103746,44738,0.5
103749,103668,0.0431
103749,103667,0.0254
103749,88278,1.0422
103749,44776,5.5
103749,44773,0.5
103749,44754,0.25
103749,44752,0.5
103749,44746,0.5
103749,44744,0.25
103749,44742,5.5
103749,44740,0.5
103749,44739,5
103744,103668,0.0651
103744,103667,0.0383
103744,88278,0.6299
103744,44776,2.75
103744,44773,0.25
103744,44761,0.0525
103744,44754,0.25
103744,44752,0.2
103744,44746,0.25
103744,44744,0.25
103744,44742,2.75
103744,44740,0.25
103744,44739,2.5
103748,103668,0.0431
103748,103667,0.0254
103748,88278,0.5211
103748,44776,2.75
103748,44773,0.25
103748,44754,0.25
103748,44752,0.25
103748,44746,0.25
103748,44744,0.25
103748,44742,2.75
103748,44740,0.25
103748,44739,2.5
103745,103668,0.0651
103745,103667,0.0383
103745,88278,1.2598
103745,44776,5.5
103745,44773,0.5
103745,44760,0.0625
103745,44754,0.25
103745,44752,0.5
103745,44746,0.5
103745,44744,0.25
103745,44742,5.5
103745,44740,0.5
103745,44739,5
103751,103668,0.044
103751,103667,0.026
103751,88278,1.5058
103751,44776,8
103751,44774,0.5
103751,44752,1
103751,44749,0.5
103751,44745,0.25
103751,44742,8
103751,44740,1
103751,44739,7
103750,103668,0.044
103750,103667,0.026
103750,88278,0.7529
103750,44776,4
103750,44774,0.25
103750,44752,0.5
103750,44749,0.25
103750,44745,0.25
103750,44742,4
103750,44740,0.5
103750,44739,3.5
103735,102275,0.0137
103735,102274,0.0353
103735,88316,0.2599
103735,88309,0.0113
103735,44737,0.218
103735,44732,1
103738,102275,0.0137
103738,102274,0.0353
103738,88316,0.2599
103738,88309,0.0113
103738,44737,0.218
103738,44734,1
103736,102275,0.137
103736,102274,0.0353
103736,88316,0.2599
103736,88309,0.0113
103736,44737,0.218
103736,44733,1
103739,102275,0.0068
103739,102274,0.0174
103739,88316,0.1854
103739,88309,0.0081
103739,44737,0.109
103739,44730,1
103737,102275,0.0137
103737,102274,0.0353
103737,88316,0.2599
103737,88309,0.0113
103737,44737,0.218
103737,44731,1
103742,102275,0.0917
103742,102274,1.9083
103742,88278,2.8127
103742,44776,8
103742,44759,1
103742,44757,5
103742,44742,8
103742,44739,8
103689,102234,0.5
103689,88316,1.1186
103689,88262,0.3729
103689,5069,0.0132
103689,5065,0.0113
103689,4813,1
103689,4509,3.2083
103702,88316,1.2124
103702,88278,0.4041
103702,44782,1
103702,44625,8
103702,44624,8
